"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"30763","The Ben Shapiro Show","2018-04-24","ep. 524 - when tyranny leads to death","the alfie evans case shocks americans, parkland survivor kyle kashuv is interviewed by police for going to a gun range, and a feminist wants your second-grader to learn about transgenderism. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/01514e65-f508-4e0c-99d9-aad07cea61ff/episodes/c1d91fd1-9f1a-422d-8d66-8774e52dc0d5/audio/128/default.mp3?aid=rss_feed&awCollectionId=01514e65-f508-4e0c-99d9-aad07cea61ff&awEpisodeId=c1d91fd1-9f1a-422d-8d66-8774e52dc0d5&feed=C0fPpQ64"
"31116","The Ben Shapiro Show","2016-08-24","ep. 171 - the government goes nuts for transgenderism","the government wants to indoctrinate your kids about boys and girls, trump ""softens"" on immigration, and hillary remains insanely corrupt. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/01514e65-f508-4e0c-99d9-aad07cea61ff/episodes/20d3548c-5592-43f7-9dfd-a353595566ad/audio/128/default.mp3?aid=rss_feed&awCollectionId=01514e65-f508-4e0c-99d9-aad07cea61ff&awEpisodeId=20d3548c-5592-43f7-9dfd-a353595566ad&feed=C0fPpQ64"
"31254","The Ben Shapiro Show","2015-12-01","ep. 33 - leo dicaprio gets raped by a bear","ben talks about leo’s new lover, president obama saying his latest dumb thing of the day in paris, and hollywood’s obsession with transgenderism. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/01514e65-f508-4e0c-99d9-aad07cea61ff/episodes/d09ca249-266b-4625-a3d9-61d867a6fcd9/audio/128/default.mp3?aid=rss_feed&awCollectionId=01514e65-f508-4e0c-99d9-aad07cea61ff&awEpisodeId=d09ca249-266b-4625-a3d9-61d867a6fcd9&feed=C0fPpQ64"
"31687","The Buck Sexton Show","2022-04-06","the left throws a fit over “grooming” accusations","the parental rights in education law in florida is still the subject of intense national debate, as left wing journos are furious over allegations that those opposed to the bill are &ldquo;pro grooming.&rdquo; given that the libs constantly call the right racist, sexist, white nationalist, and a range of other slurs, it&rsquo;s funny that now they want kinder, gentler language in politics. but also- why does the &ldquo;groomer&rdquo; allegation upset them so much, if it&rsquo;s baseless? why is the activist left so insistent on talking to toddlers about gender identity and transgenderism, among other sexual topics? plus in china, there are drones flying through the sky telling millions who are locked down in their homes that they should &ldquo;suppress their desire for freedom&rdquo;- fauci would be proud!&nbsp; &nbsp; please subscribe to the podcast! and get more exclusive content from buck at bucksexton.com.find buck on:twitter @bucksexton &nbsp;&nbsp; facebook @bucksexton&nbsp; instagram @bucksexton&nbsp; email the podcast: teambuck@iheartmedia.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Recommendation","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/3dae0b07-aac0-4154-8c1e-ae2b00350f94/bd2d9a9d-0989-4af4-b450-ae6f0129f6ae/audio.mp3?utm_source=Podcast&in_playlist=961e484b-1dff-48ef-8bdd-ae2b00350fab"
"33363","The Bulwark Podcast","2023-03-07","tucker’s latest lies","tucker's attempting to white-wash jan 6, trump and desantis have a thing against prosecutors, kari says we'll have world peace again with trump capitulating to putin, and michael knowles intentionally used eliminationist rhetoric about transgenderism. will saletan is back with charlie sykes. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chrt.fm/track/8G441/traffic.megaphone.fm/WWO1488614172.mp3?updated=1678226380"
"33763","The Candace Owens Show","2019-06-02","the candace owens show: abigail shrier","transgenderism is the new frontier for lgbtq activists and feminists, but how does it impact our culture, free speech, sports and the children who transition? wall street journal columnist abigail shrier expounds on the impact of transgenderism in society on this episode of the candace owens show.  prageru is a 501c3 non-profit organization. to help keep our videos free and produce more content like this, please consider making a tax-deductible donation: https://donate.prageru.com/co","More Conservative","Education","Apple Top 100","http://www.podtrac.com/pts/redirect.mp3/feeds.soundcloud.com/stream/630406044-user-579946570-the-candace-owens-show-abigail-shrier.m4a"
"33802","The Charlie Kirk Show","2023-07-13","the return of the gods with jonathan cahn","the ancient world was one filled with spirits and deities around every corner. today, people claim to believe in no gods at all...but is that true? messianic jewish christian jonathan cahn argues that god exorcised demons and spirits out of the world with his incarnation, but now that people have turned away from god, the spirits are returning, and ""possessing"" america — perhaps literally. it's a fascinating conversation, exploring the roots of abortion, transgenderism, pride month, and more.support the show: http://www.charliekirk.com/supportsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://pdst.fm/e/chtbl.com/track/4713G2/claritaspod.com/measure/verifi.podscribe.com/rss/p/traffic.omny.fm/d/clips/5e27a451-e6e6-4c51-aa03-a7370003783c/c865b590-c84f-4f7e-a43e-ac64014b61d9/db3b9649-d0fa-474e-ad85-b03e0052f582/audio.mp3?utm_source=Podcast&in_playlist=8978e846-cacd-4d65-b085-ac64014cd49f"
"33806","The Charlie Kirk Show","2023-07-11","the bold majestic charitable tall terror of california with laura sextro and rep. lauren boebert","san francisco's scott wiener is a one-man wrecking ball of california politics. he's making it easier to sexually abuse minors, lowering the penalties for intentionally spreading hiv, and enabling out-of-state parents to kidnap their children in the name of transgenderism. and along the way, he's making california less livable for anyone not able to leave. laura sextro of the unity project joins to profile the career of america's most prolific left-wing legislator — and ask why conservatives can't display the same aggressiveness in red states. plus, lauren boebert discusses the house's latest findings as it investigates the sweetheart deal david weiss gave hunter biden, and the evidence that weiss and merrick garland are intentionally deceiving congress.support the show: http://www.charliekirk.com/supportsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://pdst.fm/e/chtbl.com/track/4713G2/claritaspod.com/measure/verifi.podscribe.com/rss/p/traffic.omny.fm/d/clips/5e27a451-e6e6-4c51-aa03-a7370003783c/c865b590-c84f-4f7e-a43e-ac64014b61d9/290a451b-4cc0-489a-81c9-b03c017bee35/audio.mp3?utm_source=Podcast&in_playlist=8978e846-cacd-4d65-b085-ac64014cd49f"
"34509","The Clay Travis and Buck Sexton Show","2023-04-01","weekly review with clay and buck h2 - trans killer disrupts the media narrative","trans killer's note to friend. cnn analyst says we have to focus on guns, not pronouns. nashville police press conference. disturbed shooter had 7 guns in house, parents say they were unaware. questioning the mental health of a transgender person isn't allowed and now 7 people in nashville are dead. transgenderism is a mental health issue. possible motives for nashville shooter. c&b take calls on psychiatric health care.follow clay & buck on youtube: https://www.youtube.com/c/clayandbucksee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/57c236de-aec0-46c1-b141-ae3c00026d77/53f87bef-3e9f-4048-a7f6-afd4014600c5/audio.mp3?utm_source=Podcast&in_playlist=1776c4cc-50a1-410f-a2de-ae3c00026dfa"
"34510","The Clay Travis and Buck Sexton Show","2023-04-01","weekly review with clay and buck h3 - trans terrorists threaten more violence","trans terrorists threaten more violence. transgenderism must be treated as mental illness. msnbc's ali velshi defends transgenders, blames guns. will biden go to nashville? trump grand jury to take one-month hiatus, bragg's case falls apart. c&b make trump indictment predictions. the view's sunny hostin compares china imprisoning muslims in concentration camps to america putting black people in jail for crimes. fauci's big pay day.follow clay & buck on youtube: https://www.youtube.com/c/clayandbucksee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/57c236de-aec0-46c1-b141-ae3c00026d77/f50beb0b-7da0-4b04-8bc8-afd40145895e/audio.mp3?utm_source=Podcast&in_playlist=1776c4cc-50a1-410f-a2de-ae3c00026dfa"
"34525","The Clay Travis and Buck Sexton Show","2023-03-29","hour 1 - trans terrorists threaten more violence","trans terrorists threaten more violence. transgenderism must be treated as mental illness. msnbc's ali velshi defends transgenders, blames guns. will biden go to nashville? trump grand jury to take one-month hiatus, bragg's case falls apart. c&b make trump indictment predictions. the view's sunny hostin compares china imprisoning muslims in concentration camps to america putting black people in jail for crimes. fauci's big pay day.follow clay & buck on youtube: https://www.youtube.com/c/clayandbucksee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/57c236de-aec0-46c1-b141-ae3c00026d77/1f471f5b-cdb1-44b7-a6ae-afd4013476cb/audio.mp3?utm_source=Podcast&in_playlist=1776c4cc-50a1-410f-a2de-ae3c00026dfa"
"34531","The Clay Travis and Buck Sexton Show","2023-03-28","hour 2 - trans killer disrupts the media narrative","trans killer's note to friend. cnn analyst says we have to focus on guns, not pronouns. nashville police press conference. disturbed shooter had 7 guns in house, parents say they were unaware. questioning the mental health of a transgender person isn't allowed and now 7 people in nashville are dead. transgenderism is a mental health issue. possible motives for nashville shooter. c&b take calls on psychiatric health care.follow clay & buck on youtube: https://www.youtube.com/c/clayandbucksee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/57c236de-aec0-46c1-b141-ae3c00026d77/a4f352f5-8415-4b54-b7f2-afd301352ee2/audio.mp3?utm_source=Podcast&in_playlist=1776c4cc-50a1-410f-a2de-ae3c00026dfa"
"35952","The Clay Travis and Buck Sexton Show","2022-04-25","clay travis and buck sexton show h3 – apr 25 2022","dr. oz joins clay and buck to discuss his senate run in pennsylvania and how he secured president trump's endorsement. c&b don't take sides in gop primaries, offer platform to all major gop candidates in big races. wapo's lame defense for outing libs of tiktok. parents outraged by teachers and schools pushing transgenderism on children. breaking news: elon musk officially buys twitter.follow clay & buck on youtube: https://www.youtube.com/c/clayandbucksee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/57c236de-aec0-46c1-b141-ae3c00026d77/020fe3f2-f6f9-44cf-ad6e-ae82013d6681/audio.mp3?utm_source=Podcast&in_playlist=1776c4cc-50a1-410f-a2de-ae3c00026dfa"
"36040","The Clay Travis and Buck Sexton Show","2022-04-06","the left throws a fit over “grooming” accusations","the parental rights in education law in florida is still the subject of intense national debate, as left wing journos are furious over allegations that those opposed to the bill are &ldquo;pro grooming.&rdquo; given that the libs constantly call the right racist, sexist, white nationalist, and a range of other slurs, it&rsquo;s funny that now they want kinder, gentler language in politics. but also- why does the &ldquo;groomer&rdquo; allegation upset them so much, if it&rsquo;s baseless? why is the activist left so insistent on talking to toddlers about gender identity and transgenderism, among other sexual topics? plus in china, there are drones flying through the sky telling millions who are locked down in their homes that they should &ldquo;suppress their desire for freedom&rdquo;- fauci would be proud!&nbsp; &nbsp; please subscribe to the podcast! and get more exclusive content from buck at bucksexton.com.find buck on:twitter @bucksexton &nbsp;&nbsp; facebook @bucksexton&nbsp; instagram @bucksexton&nbsp; email the podcast: teambuck@iheartmedia.comfollow clay & buck on youtube: https://www.youtube.com/c/clayandbucksee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/arttrk.com/p/D5CA5/pdst.fm/e/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/3dae0b07-aac0-4154-8c1e-ae2b00350f94/bd2d9a9d-0989-4af4-b450-ae6f0129f6ae/audio.mp3?utm_source=Podcast&in_playlist=1776c4cc-50a1-410f-a2de-ae3c00026dfa"
"43844","The Glenn Beck Program","2023-06-24","ep 189 | how motherhood 'radicalized' a former los angeles 'libtard' | bridget phetasy | the glenn beck podcast","leftists today hate truth. bridget phetasy knows this all too well, and as a california refugee, she has stories. but while her journey from “libtard” to “based” has been years in the making, it was motherhood that really “radicalized” her. once her daughter was born, the leftist perversion of our schools hit that much harder. bridget joins glenn to discuss just how much has changed since that big milestone in her life, as well as another one: her decision to escape to texas (which she admits is way better). plus, they wander through an array of funny, tragic, and insightful commentary, from an uber driver’s take on communism to a debate on whether she should teach her daughter how to code or how to prepare for armageddon. the two also discuss the shocking origins of modern transgenderism in pre-nazi germany and why she demands that politicians like president biden define their own insane terms: what does “gender-affirming care” really mean? but then again, she might settle for an honest answer to the question, “mr. biden, do you even know where you are?”   sponsors:  when you buy socks from https://grip6.com/beck, you’re supporting american ranchers and american manufacturers and getting a pair of socks that keep your feet warm in the winter and cool in the summer.   the jase case from jase medical is a great way to keep yourself prepared for the worst. it's a pack of five different courses of antibiotics that you can use to treat a long list of bacterial infections. go to https://jasemedical.com and use offer code “beck” at checkout to get a special discount.   home title lock. home title fraud is growing 2.5x faster than credit card fraud. you could be a victim and not even know it. visit https://hometitlelock.com and use the promo code beck to get 30 days of free protection.   ""the glenn beck podcast"" has partnered with pre-born with a goal of saving 70,000 babies in 2023. every tax-deductible donation, big or small, helps to save the unborn. get involved today by dialing #250 and saying the keyword “baby” or donate securely at https://preborn.com/glenn  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7821630611.mp3?updated=1687585597"
"43865","The Glenn Beck Program","2023-06-03","ep 188 | how should christians fight back against the rainbow mafia? | spencer klavan | the glenn beck podcast","sometimes, the only way forward is backward. for instance, the modern obsession with “my personal truth.” the solution to this destructive force, according to author and podcast host spencer klavan, lies in ancient wisdom and the timeless question, “how is that working out for you?” spencer joins glenn to apply his expertise in classic literature and philosophy to the enigmas and culture wars of today, from the hubris of atheism to the rot of academia. and with a ph.d. from oxford, he knows a thing or two about academics. he walks glenn through how the innovations of science have led to the religion of science, which in turn has bred horrors. he explains why he says, “transgenderism is transhumanism.” and as a gay man, he responds to the destruction of truth in the name of people like him, including the possibility that pride month could be used to paint any dissenters as “christian nationalists.” spencer also walks glenn through the big ideas in his latest book, “how to save the west: ancient wisdom for 5 modern crises.” but, despite it all, there’s room for hope, he says. the decay of society may just be a great opportunity to make civilization better.  sponsors:  if you're one of the millions of americans who suffer every day from pain, there is hope, and it comes in the form of relief factor. if you want a drug-free and natural way to get your life back, go to https://relieffactor.com or call 1-800-4-relief to get the $19.95 three-week quick start.   go to https://betterspectacles.com/beck now to schedule a tele-optical appointment. you don’t even have to leave the comfort of your home. they’re offering an introductory 61% off of their progressive eyewear plus free handcrafted rodenstock frames.   when you buy socks from https://grip6.com/beck, you’re supporting american ranchers and american manufacturers and getting a pair of socks that keep your feet warm in the winter and cool in the summer.   home title fraud is growing 2.5x faster than credit card fraud. you could be a victim and not even know it. visit https://hometitlelock.com and use the promo code beck to get 30 days of free protection. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8970261109.mp3?updated=1687495594"
"43874","The Glenn Beck Program","2023-05-27","ep 187 | 'podfather' adam curry was scared to tell joe rogan this | the glenn beck podcast","after years as an atheist, former mtv vj adam curry did the unthinkable: he told joe rogan to give jesus a chance. but it wasn’t an easy task. adam joins glenn to tell the story of how he arrived at that “scary” moment when he knew he had to tell his friend — and millions of listeners — about how christianity transformed his life. but, as he tells glenn, it didn’t happen all at once. god has been working on him and through him for a long time. but now, he has fully joined the fight against evil: “we’re at the never-again moment.” glenn and adam go on a journey through the battlefield of today’s broken world, from the roots of transgenderism and its effects on teenage girls to the devastating power of big pharma. adam — as the “black sheep” of a family with plenty of ties to the military and intelligence worlds (his uncle was even a cia agent) — also provides insight into the deep state, including the history of shady intelligence operations like “operation paperclip.” this leads seamlessly into a discussion about big tech and ai and why he’s much more optimistic about it than glenn is. as adam argues, there’s plenty to be hopeful about. he tells glenn, “when you change your words, you’ll change your world.” this episode is proof.  sponsors:  when you buy socks from https://grip6.com/beck, you’re supporting american ranchers and american manufacturers and getting a pair of socks that keep your feet warm in the winter and cool in the summer.  the jase case from jase medical is a great way to keep yourself prepared for the worst. it's a pack of five different courses of antibiotics that you can use to treat a long list of bacterial infections. go to https://jasemedical.com and use offer code beck at checkout to get a special discount.  home title lock. home title fraud is growing 2.5x faster than credit card fraud. you could be a victim and not even know it. visit https://hometitlelock.com and use the promo code beck to get 30 days of free protection.  try the one-of-a-kind sweatblock wipes today for 20% off with promo code beck at https://www.sweatblock.com; or you can even get these magic sweatblock wipes on amazon! learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6454803480.mp3?updated=1685163932"
"43914","The Glenn Beck Program","2023-05-01","shocking: who epstein’s black book exposed | guest: stephen gutowski | 5/1/23","glenn lays out the two different ways ai has taken over society. how long until ai completely takes over, goes rogue, and starts acting on its own? an lgbt advocacy group is demanding that anheuser-busch proclaim its support for transgenderism or face the consequences. supreme court justice samuel alito released a statement claiming to have a ""pretty good idea"" of who leaked the landmark dobbs decision and theorizes as to why. journalist stephen gutowski joins to discuss the atf’s recent pistol brace ban taking effect and what it means for gun owners. glenn and stu discuss the irs’ new migration data and california’s aim to tax former residents, even if they’ve moved out of the state. the current director of the cia allegedly met with jeffrey epstein, so glenn calls for a total reboot of major american agencies. a man is on the run in texas for allegedly killing a family of five, having been here illegally despite being deported multiple times. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6023128057.mp3?updated=1682959705"
"43925","The Glenn Beck Program","2023-04-24","tucker out at fox news: 'this will kill the network' | 4/24/23","the woke left wants to make earth day a religious holiday. but what would the religion of environmentalism look like? ray epps, the questionable figure from jan. 6, is now an outspoken critic of president trump. libby sobic of the wisconsin institute of law and liberty joins to share how a trans-identifying man exposed himself to 14-year-old girls and what can be done to protect women from being violated. glenn and stu point out the inconsistencies in the left’s beliefs regarding sexual assault and transgenderism. the manifesto of the nashville shooter is now in the hands of the fbi, who refuse to release it because it is ""astronomically dangerous."" the biden crime family continues to grow, as a dozen family members are believed to have offshore accounts. tucker carlson is breaking free from fox news, so what does this mean for the future of the media outlet? learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3828298674.mp3?updated=1682355913"
"44002","The Glenn Beck Program","2023-03-06","did the biden admin just admit we're at war with russia? | guests: state rep. michael murphy & ezra levant | 3/6/23","glenn and stu explain what 15-minute cities are and expose them as the left's latest climate change ploy. cpac held its annual conference with president trump exposing the left's failures and conservative commentator michael knowles drawing controversy for his views on transgenderism. glenn and stu discuss the absurdity of the left's disdain for conservatives wanting to keep children safe. did a biden official admit america is at war with russia? glenn predicts that we will be at war before the next presidential election. glenn and stu reveal the dangerous applications of a recent patent filed by ford. state rep. michael murphy joins to lay out the severity of kansas' new anti-esg bill. rebel news ceo ezra levant joins to discuss the downfall of canada at the hands of prime minister justin trudeau. glenn explains how he will conduct the interviews with future presidential candidates as the primaries inch closer. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8717996674.mp3?updated=1678124794"
"44003","The Glenn Beck Program","2023-03-06","best of the program | guests: state rep. michael murphy & ezra levant | 3/6/23","cpac held its annual conference with president trump exposing the left's failures and conservative commentator michael knowles drawing controversy for his views on transgenderism. state rep. michael murphy joins to lay out the severity of kansas' new anti-esg bill. rebel news ceo ezra levant joins to discuss the downfall of canada at the hands of prime minister justin trudeau. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC1211703377.mp3?updated=1678124623"
"44093","The Glenn Beck Program","2023-01-03","could this be the end of the nfl? | 1/3/22","filling in for glenn, pat and stu discuss the tragic event during yesterday's football game when 24-year-old buffalo bills player damar hamlin suffered a cardiac arrest after a tackle and collapsed on the field. could this bring the end of the nfl? the left's and media's hypocrisy on transgenderism is exposed as missouri is set to execute the first transgender inmate in the country. how did george santos get away with lying about his personal life for so long? pat and stu go through some 2023 predictions from an unexpected predictor. what happens if nobody can agree on who the speaker of the house should be? pat and stu discuss president biden's insane rhetoric that nobody seems to call him on. even more weird 2023 predictions are coming out as pat and stu dive through them and give their feelings on the new year. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3913704740.mp3?updated=1672768853"
"44128","The Glenn Beck Program","2022-12-01","why is ftx's founder not already in jail? | guest: brendan carr | 12/1/22","glenn and stu break down the statements made by ftx founder sam bankman-fried in an interview with the new york times in the wake of his company's collapse and the loss of billions of dollars. why is he doing interviews instead of sitting in a jail cell? pat gray joins as the guys discuss the government's lack of a budget and fiscal responsibility. fcc commissioner brendan carr joins to discuss the absurd focus on the ""dangers"" of twitter, when the real threat lies in china-owned tiktok. the guys explain the rules conservative radio has to abide by while discussing the day's news. glenn and stu ponder the technological repercussions after a quantum computer was able to simulate a wormhole. as glenn is set to interview chloe cole, who transitioned and de-transitioned at an early age, glenn and stu discuss the topic of transgenderism in society.  learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3177421820.mp3?updated=1669916295"
"44143","The Glenn Beck Program","2022-11-17","these 'targets of tyranny' will not stop fighting: glenn's special unpacked | guests: amy nelson & jeff younger | 11/17/22","following glenn's latest special, ""targets of tyranny,"" glenn dives deeper into the targets' stories: the riveter founder amy nelson discusses her family's horrifying interaction with the fbi that left them penniless after her husband was accused of an undisclosed crime; texas father jeff younger describes the hell he's experienced fighting to keep the court system from forcing transgenderism on his son; and defense attorney andrew flusche explains what you need to do if law enforcement shows up at your door. after hearing a sermon on 2 chronicles, glenn ponders what america's gods are. pat gray joins the guys to discuss the death of comedy and the stupidity of the controversy with candace cameron bure. sen. mike lee joins to discuss the senate voting in favor of codifying same-sex marriage into law. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC6445474544.mp3?updated=1668707447"
"44144","The Glenn Beck Program","2022-11-17","best of the program | guests: amy nelson & jeff younger | 11/17/22","pat gray joins the guys to discuss the death of comedy and the stupidity of the controversy with candace cameron bure. the riveter founder amy nelson discusses her family's horrifying interaction with the fbi that left them penniless after her husband was accused of an undisclosed crime. texas father jeff younger describes the hell he's experienced fighting to keep the court system from forcing transgenderism on his son. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5125488112.mp3?updated=1668707287"
"44257","The Glenn Beck Program","2022-09-02","biden’s speech worse than hillary’s ‘basket of deplorables’ | 9/2/22","filling in for glenn, pat and stu discuss the left’s absurd campaign strategy of making everything worse, then bragging about any slight progress. where do republicans currently stand in the 2022 midterms? pat and stu critique what might be the worst, most divisive speech in president biden’s career. the guys explain the importance of stage and set design, as many critiqued the demonic appearance of biden’s latest speech. biden claimed republicans are election deniers, but how often have democrats refused to accept an election outcome? stu and pat figure out whether biden has cured cancer or not. the guys break down a few midterm races, including arizona gubernatorial candidate kari lake and pennsylvania senate candidate dr. oz. why has the left doubled down on forcing drag shows and transgenderism on children? learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC9155301030.mp3?updated=1662137001"
"44860","The Glenn Beck Program","2021-07-21","stop lying, dr. fauci | guests: kenny xu & stephen miller | 7/21/21","sen. rand paul and dr. fauci got into a heated debate regarding america’s funding of gain-of-function research in wuhan, and glenn has some words for america’s favorite doctor. sports illustrated featured a transgender model on its swimsuit edition cover, and blazetv host jason whitlock joins to share his thoughts on that, plus transgenderism in general. author of “an inconvenient minority” kenny xu joins to discuss his new book and how critical race theory discriminates against asian-americans. texas state sen. bryan hughes joins to separate the lies from the truth regarding a new texas bill focused on crt. america first legal founder stephen miller calls in to discuss the biden administration’s relationship with big tech. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5853168253.mp3?updated=1626900259"
